site,surber,taxa,linear_meas,Unit,dw,FFG,sibe
Miller,s2,Orthocladiinae,2.87,mm,3.6519e-4,CB,Pomeranz_15
Packtrack,s2,Orthocladiinae,2.43,mm,2.32212e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.47,mm,2.42759e-4,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,3.33,mm,5.47226e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.93,mm,3.86336e-4,CB,Pomeranz_18
Packtrack,s2,Orthocladiinae,1.52,mm,6.48e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.53,mm,6.6e-5,CB,Pomeranz_19
Burnett,s2,Orthocladiinae,2.43,mm,2.32212e-4,CB,Pomeranz_3
Burke,s2,Orthocladiinae,1.97,mm,1.31199e-4,CB,Pomeranz_1
Burnett,s2,Orthocladiinae,2.4,mm,2.24495e-4,CB,Pomeranz_3
Burke,s2,Orthocladiinae,1.17,mm,3.18e-5,CB,Pomeranz_1
Miller,s2,Orthocladiinae,2.88,mm,3.68662e-4,CB,Pomeranz_15
Miller,s2,Orthocladiinae,2.88,mm,3.68662e-4,CB,Pomeranz_15
Miller,s2,Orthocladiinae,3.72,mm,7.39646e-4,CB,Pomeranz_15
Miller,s2,Orthocladiinae,2.33,mm,2.07125e-4,CB,Pomeranz_15
Kiwi,s2,Orthocladiinae,1.57,mm,7.08e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,2.27,mm,1.92934e-4,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,2.82,mm,3.48139e-4,CB,Pomeranz_13
Packtrack,s2,Orthocladiinae,2.88,mm,3.68662e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.36,mm,2.14461e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.79,mm,1.01092e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.74,mm,3.21921e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.61,mm,2.82044e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.06,mm,1.48154e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.91,mm,3.79203e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.95,mm,3.93552e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.49,mm,2.48145e-4,CB,Pomeranz_19
Sullivan East,s2,Orthocladiinae,2.76,mm,3.28354e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,2.58,mm,2.73311e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,1.83,mm,1.07357e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,2.67,mm,3.00035e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,3.98,mm,8.88887e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,3.12,mm,4.58355e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,4.28,mm,0.001083205,CB,Pomeranz_23
Murray,s2,Orthocladiinae,1.66,mm,8.23e-5,CB,Pomeranz_17
Murray,s2,Orthocladiinae,2.98,mm,4.04536e-4,CB,Pomeranz_17
Murray,s2,Orthocladiinae,3.04,mm,4.27081e-4,CB,Pomeranz_17
One Horse Creek,s2,Orthocladiinae,3.11,mm,4.54369e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.76,mm,7.61484e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,4.23,mm,0.001049123,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.21,mm,4.95225e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.03,mm,4.2327e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.38,mm,2.19442e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.47,mm,2.42759e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.38,mm,5.6987e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.61,mm,2.82044e-4,CB,Pomeranz_18
Packtrack,s2,Orthocladiinae,1.42,mm,5.38e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.23,mm,3.64e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,1.66,mm,8.23e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.62,mm,7.71e-5,CB,Pomeranz_18
Burnet Tributary,s2,Orthocladiinae,2.05,mm,1.46205e-4,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,2.17,mm,1.70678e-4,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,0.97,mm,1.91e-5,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,1.39,mm,5.08e-5,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,1.21,mm,3.48e-5,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,0.97,mm,1.91e-5,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,0.97,mm,1.91e-5,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,1.1,mm,2.69e-5,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,1.37,mm,4.88e-5,CB,Pomeranz_2
Burnet Tributary,s2,Orthocladiinae,1.95,mm,1.27607e-4,CB,Pomeranz_2
Charming,s2,Orthocladiinae,2.8,mm,3.41463e-4,CB,Pomeranz_5
Charming,s2,Orthocladiinae,2.85,mm,3.58307e-4,CB,Pomeranz_5
Charming,s2,Orthocladiinae,2.5,mm,2.50865e-4,CB,Pomeranz_5
Charming,s2,Orthocladiinae,2.06,mm,1.48154e-4,CB,Pomeranz_5
Charming,s2,Orthocladiinae,2.82,mm,3.48139e-4,CB,Pomeranz_5
Charming,s2,Orthocladiinae,2.03,mm,1.42357e-4,CB,Pomeranz_5
Packtrack,s2,Orthocladiinae,1.85,mm,1.10579e-4,CB,Pomeranz_19
Coalbrookedale,s2,Orthocladiinae,2.17,mm,1.70678e-4,CB,Pomeranz_8
One Horse Creek,s2,Orthocladiinae,2,mm,1.36706e-4,CB,Pomeranz_18
Kiwi,s2,Orthocladiinae,1.43,mm,5.49e-5,CB,Pomeranz_13
Portal,s2,Orthocladiinae,3.37,mm,5.65295e-4,CB,Pomeranz_20
Portal,s2,Orthocladiinae,2.24,mm,1.86076e-4,CB,Pomeranz_20
Kiwi,s2,Orthocladiinae,1.86,mm,1.12213e-4,CB,Pomeranz_13
Portal,s2,Orthocladiinae,1.14,mm,2.96e-5,CB,Pomeranz_20
Portal,s2,Orthocladiinae,2.15,mm,1.66432e-4,CB,Pomeranz_20
Packtrack,s2,Orthocladiinae,1.06,mm,2.43e-5,CB,Pomeranz_19
Chasm,s2,Orthocladiinae,1.53,mm,6.6e-5,CB,Pomeranz_6
Chasm,s2,Orthocladiinae,1.22,mm,3.56e-5,CB,Pomeranz_6
Chasm,s2,Orthocladiinae,1.61,mm,7.58e-5,CB,Pomeranz_6
Chasm,s2,Orthocladiinae,1.54,mm,6.71e-5,CB,Pomeranz_6
Chasm,s2,Orthocladiinae,2.11,mm,1.58142e-4,CB,Pomeranz_6
Packtrack,s2,Orthocladiinae,2.43,mm,2.32212e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.15,mm,1.66432e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.85,mm,1.10579e-4,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,1.64,mm,7.97e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.63,mm,7.84e-5,CB,Pomeranz_18
Sullivan East,s2,Orthocladiinae,2.01,mm,1.38573e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,4.73,mm,0.001421779,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,4.07,mm,9.44642e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,2.34,mm,2.09553e-4,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,4.68,mm,0.001381261,CB,Pomeranz_23
Sullivan East,s2,Orthocladiinae,3.86,mm,8.17851e-4,CB,Pomeranz_23
One Horse Creek,s2,Orthocladiinae,2.27,mm,1.92934e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.33,mm,5.47226e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.29,mm,5.29527e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.02,mm,4.1948e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.08,mm,1.521e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.55,mm,0.00026475099999999997,CB,Pomeranz_18
Murray,s2,Orthocladiinae,2.4,mm,2.24495e-4,CB,Pomeranz_17
Murray,s2,Orthocladiinae,1.21,mm,3.48e-5,CB,Pomeranz_17
Murray,s2,Orthocladiinae,1.6,mm,7.45e-5,CB,Pomeranz_17
Murray,s2,Orthocladiinae,1.66,mm,8.23e-5,CB,Pomeranz_17
Murray,s2,Orthocladiinae,1.8,mm,1.02636e-4,CB,Pomeranz_17
Murray,s2,Orthocladiinae,2.28,mm,1.95255e-4,CB,Pomeranz_17
Packtrack,s2,Orthocladiinae,1.7,mm,8.79e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,1.32,mm,4.41e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.85,mm,1.10579e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.44,mm,5.59e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.23,mm,1.83824e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.23,mm,1.83824e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.19,mm,1.74992e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.51,mm,6.36e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.81,mm,3.4479e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.11,mm,1.58142e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.65,mm,7.02391e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.72,mm,9.07e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.1,mm,1.56111e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.7,mm,8.79e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.3,mm,4.23e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.62,mm,7.71e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.69,mm,8.65e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.02,mm,1.40457e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.82,mm,7.94999e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.44,mm,5.59e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.56,mm,6.95e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.42,mm,2.29622e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.46,mm,2.40095e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.46,mm,2.40095e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1,mm,2.07e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.25,mm,1.88344e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.87,mm,1.13862e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.91,mm,1.2061e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.59,mm,2.76203e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.97,mm,1.31199e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.09,mm,1.54097e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.82,mm,1.05768e-4,CB,Pomeranz_18
Italian,s2,Orthocladiinae,0.82,mm,1.21e-5,CB,Pomeranz_12
Italian,s2,Orthocladiinae,1.02,mm,2.19e-5,CB,Pomeranz_12
Italian,s2,Orthocladiinae,1.21,mm,3.48e-5,CB,Pomeranz_12
Italian,s2,Orthocladiinae,1.92,mm,1.22336e-4,CB,Pomeranz_12
Italian,s2,Orthocladiinae,1.79,mm,1.01092e-4,CB,Pomeranz_12
Italian,s2,Orthocladiinae,3.27,mm,5.20815e-4,CB,Pomeranz_12
Italian,s2,Orthocladiinae,2.77,mm,3.31601e-4,CB,Pomeranz_12
Italian,s2,Orthocladiinae,2.46,mm,2.40095e-4,CB,Pomeranz_12
One Horse Creek,s2,Orthocladiinae,1.8,mm,1.02636e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.99,mm,4.0824e-4,CB,Pomeranz_18
Charming,s2,Orthocladiinae,1.66,mm,8.23e-5,CB,Pomeranz_5
Charming,s2,Orthocladiinae,1.7,mm,8.79e-5,CB,Pomeranz_5
Burnett,s2,Orthocladiinae,1.19,mm,3.33e-5,CB,Pomeranz_3
Charming,s2,Orthocladiinae,1.66,mm,8.23e-5,CB,Pomeranz_5
Charming,s2,Orthocladiinae,2,mm,1.36706e-4,CB,Pomeranz_5
Charming,s2,Orthocladiinae,1.8,mm,1.02636e-4,CB,Pomeranz_5
Charming,s2,Orthocladiinae,1.77,mm,9.8e-5,CB,Pomeranz_5
Charming,s2,Orthocladiinae,1.55,mm,6.83e-5,CB,Pomeranz_5
One Horse Creek,s2,Orthocladiinae,1.56,mm,6.95e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.07,mm,4.38645e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.78,mm,9.96e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.66,mm,8.23e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.32,mm,4.41e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.5,mm,6.25e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.19,mm,3.33e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.88,mm,1.15526e-4,CB,Pomeranz_18
Kiwi,s2,Orthocladiinae,1.68,mm,8.51e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.48,mm,6.03e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.61,mm,7.58e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,3.46,mm,6.07317e-4,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.65,mm,8.1e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,2.43,mm,2.32212e-4,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.95,mm,1.27607e-4,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,2.25,mm,1.88344e-4,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.46,mm,5.81e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.01,mm,2.13e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.33,mm,4.51e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.55,mm,6.83e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.47,mm,5.92e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.49,mm,6.14e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.53,mm,6.6e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.48,mm,6.03e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.23,mm,3.64e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.06,mm,2.43e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.34,mm,4.6e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,1.61,mm,7.58e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,0.96,mm,1.86e-5,CB,Pomeranz_13
Kiwi,s2,Orthocladiinae,2.89,mm,3.72155e-4,CB,Pomeranz_13
One Horse Creek,s2,Orthocladiinae,3.16,mm,4.74519e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.79,mm,3.38155e-4,CB,Pomeranz_18
Kiwi,s2,Orthocladiinae,2.22,mm,1.8159e-4,CB,Pomeranz_13
One Horse Creek,s2,Orthocladiinae,1.71,mm,8.93e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.59,mm,7.32e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.17,mm,1.70678e-4,CB,Pomeranz_18
Granity,s2,Orthocladiinae,1.22,mm,3.56e-5,CB,Pomeranz_10
Granity,s2,Orthocladiinae,2.75,mm,3.25127e-4,CB,Pomeranz_10
Chasm,s2,Orthocladiinae,2.36,mm,2.14461e-4,CB,Pomeranz_6
Chasm,s2,Orthocladiinae,1.37,mm,4.88e-5,CB,Pomeranz_6
Chasm,s2,Orthocladiinae,2.79,mm,3.38155e-4,CB,Pomeranz_6
Chasm,s2,Orthocladiinae,4.89,mm,0.001556462,CB,Pomeranz_6
Packtrack,s2,Orthocladiinae,2.07,mm,1.50118e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.3,mm,1.9995e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,3.31,mm,5.3833e-4,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,2.29,mm,1.97594e-4,CB,Pomeranz_19
Coal,s2,Orthocladiinae,2.74,cm,3.21921e-4,CB,Pomeranz_7
Coal,s2,Orthocladiinae,2.96,cm,3.97193e-4,CB,Pomeranz_7
Coal,s2,Orthocladiinae,0.86,cm,1.38e-5,CB,Pomeranz_7
Coal,s2,Orthocladiinae,2.19,cm,1.74992e-4,CB,Pomeranz_7
Coal,s2,Orthocladiinae,2.94,cm,3.89934e-4,CB,Pomeranz_7
Coal,s2,Orthocladiinae,2.12,cm,1.6019e-4,CB,Pomeranz_7
Coal,s2,Orthocladiinae,3.33,cm,5.47226e-4,CB,Pomeranz_7
One Horse Creek,s2,Orthocladiinae,2.44,mm,2.34821e-4,CB,Pomeranz_18
Packtrack,s2,Orthocladiinae,1.41,mm,5.28e-5,CB,Pomeranz_19
Burke,s2,Orthocladiinae,2.49,mm,2.48145e-4,CB,Pomeranz_1
Burke,s2,Orthocladiinae,2.57,mm,2.70439e-4,CB,Pomeranz_1
One Horse Creek,s2,Orthocladiinae,1.72,mm,9.07e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.03,mm,1.42357e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.19,mm,1.74992e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.76,mm,3.28354e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.74,mm,3.21921e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.96,mm,1.29395e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.31,mm,2.02324e-4,CB,Pomeranz_18
Lankey,s2,Orthocladiinae,1.3,mm,4.23e-5,CB,Pomeranz_14
Lankey,s2,Orthocladiinae,4.24,mm,0.001055885,CB,Pomeranz_14
Lankey,s2,Orthocladiinae,1.44,mm,5.59e-5,CB,Pomeranz_14
Lankey,s2,Orthocladiinae,1.41,mm,5.28e-5,CB,Pomeranz_14
Lankey,s2,Orthocladiinae,1.27,mm,3.97e-5,CB,Pomeranz_14
Lankey,s2,Orthocladiinae,1.82,mm,1.05768e-4,CB,Pomeranz_14
Lankey,s2,Orthocladiinae,2.7,mm,3.09295e-4,CB,Pomeranz_14
Lankey,s2,Orthocladiinae,2.28,mm,1.95255e-4,CB,Pomeranz_14
Packtrack,s2,Orthocladiinae,1.3,mm,4.23e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,1.73,mm,9.21e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.44,mm,5.59e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.34,mm,4.6e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.07,mm,1.50118e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.71,mm,8.93e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.26,mm,3.89e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.3,mm,4.23e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.52,mm,6.48e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.71,mm,8.93e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.79,mm,1.01092e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.79,mm,1.01092e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.39,mm,5.08e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.5,mm,6.25e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.42,mm,5.38e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.46,mm,6.07317e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.52,mm,2.56363e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.77,mm,9.8e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.73,mm,9.21e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.56,mm,6.95e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.32,mm,2.04716e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.6,mm,7.45e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.71,mm,8.93e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.02,mm,1.40457e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.78,mm,9.96e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.12,mm,2.82e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.45,mm,5.7e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.69,mm,8.65e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.27,mm,3.97e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.57,mm,7.08e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.3,mm,4.23e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.34,mm,4.6e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.15,mm,3.03e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.56,mm,6.95e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.42,mm,5.38e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.36,mm,4.79e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.85,mm,1.10579e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.61,mm,7.58e-5,CB,Pomeranz_18
Burnett,s2,Orthocladiinae,1.36,mm,4.79e-5,CB,Pomeranz_3
Lankey,s2,Orthocladiinae,1.66,mm,8.23e-5,CB,Pomeranz_14
One Horse Creek,s2,Orthocladiinae,3.59,mm,6.71421e-4,CB,Pomeranz_18
Lankey,s2,Orthocladiinae,1.34,mm,4.6e-5,CB,Pomeranz_14
Packtrack,s2,Orthocladiinae,1.08,mm,2.56e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.14,mm,2.96e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.06,mm,2.43e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,0.96,mm,1.86e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,0.91,mm,1.6e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,0.96,mm,1.86e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,1.28,mm,4.06e-5,CB,Pomeranz_18
Packtrack,s2,Orthocladiinae,1.53,mm,6.6e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.52,mm,6.48e-5,CB,Pomeranz_19
Granity,s2,Orthocladiinae,3.22,mm,4.99433e-4,CB,Pomeranz_10
Granity,s2,Orthocladiinae,2.62,mm,2.84994e-4,CB,Pomeranz_10
Granity,s2,Orthocladiinae,3.44,mm,5.97814e-4,CB,Pomeranz_10
Granity,s2,Orthocladiinae,2.75,mm,3.25127e-4,CB,Pomeranz_10
Packtrack,s2,Orthocladiinae,1.45,mm,5.7e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.34,mm,4.6e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,3.36,mm,5.60743e-4,CB,Pomeranz_18
Packtrack,s2,Orthocladiinae,1.76,mm,9.65e-5,CB,Pomeranz_19
Lankey,s2,Orthocladiinae,1.56,mm,6.95e-5,CB,Pomeranz_14
Italian,s2,Orthocladiinae,1.56,mm,6.95e-5,CB,Pomeranz_12
Burnett,s2,Orthocladiinae,1.46,mm,5.81e-5,CB,Pomeranz_3
Italian,s2,Orthocladiinae,0.98,mm,1.96e-5,CB,Pomeranz_12
Coal,s2,Orthocladiinae,2.84,cm,3.54897e-4,CB,Pomeranz_7
Coal,s2,Orthocladiinae,1.91,cm,1.2061e-4,CB,Pomeranz_7
Packtrack,s2,Orthocladiinae,1.36,mm,4.79e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,1.92,mm,1.22336e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.71,mm,8.93e-5,CB,Pomeranz_18
Packtrack,s2,Orthocladiinae,1.32,mm,4.41e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,2.32,mm,2.04716e-4,CB,Pomeranz_18
Lankey,s2,Orthocladiinae,1.18,mm,3.25e-5,CB,Pomeranz_14
One Horse Creek,s2,Orthocladiinae,2.79,mm,3.38155e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,3.12,mm,4.58355e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.88,mm,1.15526e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.72,mm,9.07e-5,CB,Pomeranz_18
Lankey,s2,Orthocladiinae,1.01,mm,2.13e-5,CB,Pomeranz_14
One Horse Creek,s2,Orthocladiinae,1.39,mm,5.08e-5,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,1.83,mm,1.07357e-4,CB,Pomeranz_18
One Horse Creek,s2,Orthocladiinae,2.05,mm,1.46205e-4,CB,Pomeranz_18
Stream Y,s2,Orthocladiinae,2.71,mm,3.12422e-4,CB,Pomeranz_22
Stream Y,s2,Orthocladiinae,2.76,mm,3.28354e-4,CB,Pomeranz_22
Packtrack,s2,Orthocladiinae,1.75,mm,9.51e-5,CB,Pomeranz_19
Packtrack,s2,Orthocladiinae,1.57,mm,7.08e-5,CB,Pomeranz_19
One Horse Creek,s2,Orthocladiinae,2.43,mm,2.32212e-4,CB,Pomeranz_18
