site,surber,taxa,linear_meas,Unit,dw,FFG
Kiwi,s2,Deleatidium,1.9,mm,3.28E-05,CB
Coorang,S2,Deleatidium,3.67,mm,0.000244812,CB
Sullivan East,s2,Deleatidium,4.07,mm,0.000335824,CB
One Horse Creek,s2,Deleatidium,6.91,mm,0.00169247,CB
Coorang,S2,Deleatidium,2.55,mm,8.05E-05,CB
Kiwi,s2,Deleatidium,1.36,mm,1.18E-05,CB
Coorang,S2,Deleatidium,2.46,mm,7.21E-05,CB
Coorang,S2,Deleatidium,1.74,mm,2.50E-05,CB
Kiwi,s2,Deleatidium,2.11,mm,4.51E-05,CB
Kiwi,s2,Deleatidium,1.45,mm,1.43E-05,CB
Kiwi,s2,Deleatidium,1.8,mm,2.78E-05,CB
Coorang,S2,Deleatidium,2,mm,3.83E-05,CB
Kiwi,s2,Deleatidium,1.87,mm,3.12E-05,CB
Coorang,S2,Deleatidium,6.35,mm,0.001307287,CB
Coorang,S2,Deleatidium,1.66,mm,2.17E-05,CB
Coorang,S2,Deleatidium,7.37,mm,0.002060832,CB
Coorang,S2,Deleatidium,4.83,mm,0.000566626,CB
Coorang,S2,Deleatidium,1.99,mm,3.77E-05,CB
Kiwi,s2,Deleatidium,1.9,mm,3.28E-05,CB
Burnett,s2,Deleatidium,6.5,mm,0.001403953,CB
Kiwi,s2,Deleatidium,2.07,mm,4.26E-05,CB
Kiwi,s2,Deleatidium,1.55,mm,1.76E-05,CB
Kiwi,s2,Deleatidium,1.63,mm,2.05E-05,CB
Kiwi,s2,Deleatidium,1.39,mm,1.26E-05,CB
Kiwi,s2,Deleatidium,1.72,mm,2.42E-05,CB
Kiwi,s2,Deleatidium,1.62,mm,2.01E-05,CB
Kiwi,s2,Deleatidium,2.03,mm,4.01E-05,CB
Kiwi,s2,Deleatidium,1.58,mm,1.86E-05,CB
Lankey,s2,Deleatidium,5.62,mm,0.00090015,CB
Lankey,s2,Deleatidium,4.28,mm,0.000391627,CB
Kiwi,s2,Deleatidium,1.15,mm,7.06E-06,CB
Kiwi,s2,Deleatidium,1.4,mm,1.29E-05,CB
Coorang,S2,Deleatidium,2.19,mm,5.06E-05,CB
Coorang,S2,Deleatidium,1.53,mm,1.69E-05,CB
Burnett,s2,Deleatidium,2.54,mm,7.95E-05,CB
Coorang,S2,Deleatidium,1.55,mm,1.76E-05,CB
Coorang,S2,Deleatidium,3.83,mm,0.000278907,CB
Kiwi,s2,Deleatidium,2,mm,3.83E-05,CB
One Horse Creek,s2,Deleatidium,5.47,mm,0.000828736,CB
Kiwi,s2,Deleatidium,2.04,mm,4.07E-05,CB
Coorang,S2,Deleatidium,3.18,mm,0.000158002,CB
Kiwi,s2,Deleatidium,1.74,mm,2.50E-05,CB
Kiwi,s2,Deleatidium,2.1,mm,4.45E-05,CB
Kiwi,s2,Deleatidium,1.49,mm,1.56E-05,CB
Coorang,S2,Deleatidium,7.75,mm,0.002403018,CB
Kiwi,s2,Deleatidium,1.32,mm,1.08E-05,CB
Lankey,s2,Deleatidium,5.03,mm,0.000641411,CB
Kiwi,s2,Deleatidium,1.49,mm,1.56E-05,CB
Kiwi,s2,Deleatidium,1.67,mm,2.21E-05,CB
Burnett,s2,Deleatidium,2.26,mm,5.57E-05,CB
Coorang,S2,Deleatidium,2.21,mm,5.20E-05,CB
Kiwi,s2,Deleatidium,1.87,mm,3.12E-05,CB
Kiwi,s2,Deleatidium,2.03,mm,4.01E-05,CB
Kiwi,s2,Deleatidium,2.44,mm,7.03E-05,CB
Italian,s2,Deleatidium,3.79,mm,0.000270102,CB
Kiwi,s2,Deleatidium,1.07,mm,5.67E-06,CB
Kiwi,s2,Deleatidium,1.45,mm,1.43E-05,CB
Kiwi,s2,Deleatidium,1.3,mm,1.03E-05,CB
Kiwi,s2,Deleatidium,1.48,mm,1.53E-05,CB
Kiwi,s2,Deleatidium,1.85,mm,3.02E-05,CB
Lankey,s2,Deleatidium,5.28,mm,0.000743881,CB
Coorang,S2,Deleatidium,1.54,mm,1.72E-05,CB
Kiwi,s2,Deleatidium,1.69,mm,2.29E-05,CB
Kiwi,s2,Deleatidium,1.48,mm,1.53E-05,CB
Kiwi,s2,Deleatidium,1.24,mm,8.89E-06,CB
Kiwi,s2,Deleatidium,1.67,mm,2.21E-05,CB
Kiwi,s2,Deleatidium,1.49,mm,1.56E-05,CB
Kiwi,s2,Deleatidium,1.54,mm,1.72E-05,CB
Kiwi,s2,Deleatidium,1.38,mm,1.23E-05,CB
Italian,s2,Deleatidium,6.39,mm,0.001332612,CB
Kiwi,s2,Deleatidium,1.85,mm,3.02E-05,CB
Kiwi,s2,Deleatidium,1.79,mm,2.73E-05,CB
Kiwi,s2,Deleatidium,1.37,mm,1.21E-05,CB
Italian,s2,Deleatidium,3.36,mm,0.00018695,CB
Kiwi,s2,Deleatidium,1.45,mm,1.43E-05,CB
Kiwi,s2,Deleatidium,1.28,mm,9.80E-06,CB
Kiwi,s2,Deleatidium,1.25,mm,9.11E-06,CB
Kiwi,s2,Deleatidium,1.88,mm,3.17E-05,CB
Italian,s2,Deleatidium,3.01,mm,0.000133584,CB
Lankey,s2,Deleatidium,4.36,mm,0.000414426,CB
Kiwi,s2,Deleatidium,1.96,mm,3.60E-05,CB
Lankey,s2,Deleatidium,4.08,mm,0.000338351,CB
Kiwi,s2,Deleatidium,2.18,mm,4.98E-05,CB
Kiwi,s2,Deleatidium,2.01,mm,3.89E-05,CB
Kiwi,s2,Deleatidium,1.36,mm,1.18E-05,CB
Kiwi,s2,Deleatidium,1.27,mm,9.56E-06,CB
Kiwi,s2,Deleatidium,1.93,mm,3.44E-05,CB
Kiwi,s2,Deleatidium,1.76,mm,2.59E-05,CB
Lankey,s2,Deleatidium,5.01,mm,0.000633651,CB
Kiwi,s2,Deleatidium,1.75,mm,2.55E-05,CB
Kiwi,s2,Deleatidium,1.52,mm,1.66E-05,CB
Kiwi,s2,Deleatidium,1.6,mm,1.94E-05,CB
Kiwi,s2,Deleatidium,1.26,mm,9.34E-06,CB
Kiwi,s2,Deleatidium,1.97,mm,3.66E-05,CB
Lankey,s2,Diamesinae,2.21,mm,0.000179374,CB
Mine,s2,Diamesinae,2.76,mm,0.000328354,CB
Lankey,s2,Diamesinae,3.59,mm,0.000671421,CB
Mine,s2,Diamesinae,1.38,mm,4.98E-05,CB
Coalbrookedale,s2,Diamesinae,2.56,mm,0.000267585,CB
Mine,s2,Diamesinae,1.84,mm,0.00010896,CB
Mine,s2,Diamesinae,1.35,mm,4.69E-05,CB
Mine,s2,Diamesinae,1.56,mm,6.95E-05,CB
Burnet Tributary,s2,Diamesinae,2.69,mm,0.000306189,CB
Granity,s2,Diamesinae,1.29,mm,4.15E-05,CB
Lankey,s2,Diamesinae,1.18,mm,3.25E-05,CB
Mine,s2,Diamesinae,3.02,mm,0.00041948,CB
One Horse Creek,s2,Diamesinae,3.77,mm,0.000767007,CB
Mine,s2,Diamesinae,4.03,mm,0.000919598,CB
Mine,s2,Diamesinae,1.62,mm,7.71E-05,CB
Burnet Tributary,s2,Diamesinae,2.15,mm,0.000166432,CB
Granity,s2,Diamesinae,1.99,mm,0.000134854,CB
Granity,s2,Diamesinae,3.26,mm,0.000516493,CB
Mine,s2,Diamesinae,2.42,mm,0.000229622,CB
Mine,s2,Diamesinae,2.41,mm,0.000227049,CB
Mine,s2,Diamesinae,1.93,mm,0.000124077,CB
Burnet Tributary,s2,Diamesinae,2,mm,0.000136706,CB
One Horse Creek,s2,Diamesinae,3.39,mm,0.000574468,CB
Chasm,s2,Diamesinae,1.22,mm,3.56E-05,CB
Mine,s2,Diamesinae,1.94,mm,0.000125834,CB
Coalbrookedale,s2,Diamesinae,2.67,mm,0.000300035,CB
Mine,s2,Diamesinae,2.82,mm,0.000348139,CB
Mine,s2,Diamesinae,1.64,mm,7.97E-05,CB
Burnet Tributary,s2,Diamesinae,2.46,mm,0.000240095,CB
Mine,s2,Diamesinae,3.57,mm,0.000661293,CB
Mine,s2,Diamesinae,2.95,mm,0.000393552,CB
Burke,s2,Diamesinae,2.05,mm,0.000146205,CB
Chasm,s2,Diamesinae,2.27,mm,0.000192934,CB
Mine,s2,Diamesinae,3.06,mm,0.000434769,CB
Mine,s2,Diamesinae,2.09,mm,0.000154097,CB
Mine,s2,Diamesinae,1.91,mm,0.00012061,CB
Mine,s2,Diamesinae,3.47,mm,0.000612104,CB
Mine,s2,Diamesinae,2.99,mm,0.00040824,CB
Mine,s2,Diamesinae,2.13,mm,0.000162254,CB
Mine,s2,Diamesinae,4.19,mm,0.001022352,CB
One Horse Creek,s2,Diamesinae,2.78,mm,0.000334868,CB
Mine,s2,Diamesinae,3.73,mm,0.000745068,CB
Mine,s2,Diamesinae,3.65,mm,0.000702391,CB
Mine,s2,Diamesinae,3.37,mm,0.000565295,CB
One Horse Creek,s2,Diamesinae,4.48,mm,0.001226512,CB
Mine,s2,Diamesinae,2.97,mm,0.000400854,CB
Mine,s2,Diamesinae,2.75,mm,0.000325127,CB
One Horse Creek,s2,Diamesinae,4.52,mm,0.001256535,CB
Mine,s2,Diamesinae,2.36,mm,0.000214461,CB
Coal,s2,Diamesinae,0.98,cm,1.96E-05,CB
Mine,s2,Diamesinae,3.75,mm,0.000755987,CB
Mine,s2,Diamesinae,3.62,mm,0.000686795,CB
Mine,s2,Diamesinae,2.77,mm,0.000331601,CB
Mine,s2,Diamesinae,3.61,mm,0.000681646,CB
Mine,s2,Diamesinae,3.17,mm,0.000478615,CB
Mine,s2,Diamesinae,2.08,mm,0.0001521,CB
Mine,s2,Diamesinae,2.78,mm,0.000334868,CB
Mine,s2,Diamesinae,3.12,mm,0.000458355,CB
Mine,s2,Diamesinae,3.5,mm,0.000626609,CB
Mine,s2,Diamesinae,2.19,mm,0.000174992,CB
Mine,s2,Diamesinae,2.31,mm,0.000202324,CB
Mine,s2,Diamesinae,2.37,mm,0.000216943,CB
Mine,s2,Diamesinae,2.64,mm,0.000290951,CB
Mine,s2,Diamesinae,2.44,mm,0.000234821,CB
Mine,s2,Diamesinae,4.01,mm,0.000907234,CB
Mine,s2,Diamesinae,3.48,mm,0.000616915,CB
Mine,s2,Diamesinae,3.57,mm,0.000661293,CB
Burke,s2,Diamesinae,2.42,mm,0.000229622,CB
Mine,s2,Diamesinae,2.78,mm,0.000334868,CB
Mine,s2,Diamesinae,1.73,mm,9.21E-05,CB
Mine,s2,Diamesinae,3.89,mm,0.00083526,CB
Mine,s2,Diamesinae,3.89,mm,0.00083526,CB
One Horse Creek,s2,Diamesinae,4.02,mm,0.000913403,CB
Mine,s2,Diamesinae,4.09,mm,0.000957325,CB
Mine,s2,Diamesinae,3.93,mm,0.000858834,CB
Mine,s2,Diptera,2.12,mm,0.000143336,NA
Stream Y,s2,Diptera,1.97,mm,0.000130826,NA
Stream Y,s2,Diptera,1.17,mm,6.84E-05,NA
Mine,s2,Diptera,2.07,mm,0.000139141,NA
Mine,s2,Diptera,2.45,mm,0.000171612,NA
Stream Y,s2,Diptera,2.58,mm,0.000183017,NA
Coal,s2,Dixidae,1.3,cm,7.80E-05,CB
Coal,s2,Dixidae,1.63,cm,0.000103347,CB
Coal,s2,Dytiscidae,3.26,cm,0.006085761,P
Coal,s2,Dytiscidae,1.39,cm,0.000388717,P
One Horse Creek,s2,Elmidae,7.09,mm,0.000978098,CB
Lankey,s2,Elmidae,5.97,mm,0.000574774,CB
Murray,s2,Elmidae,1.34,mm,5.66E-06,CB
Murray,s2,Elmidae,7.72,mm,0.001272615,CB
Lankey,s2,Elmidae,6.28,mm,0.000672165,CB
Chasm,s2,Elmidae,1.33,mm,5.54E-06,CB
Italian,s2,Elmidae,4.63,mm,0.000261915,CB
One Horse Creek,s2,Elmidae,4.65,mm,0.000265429,CB
Lankey,s2,Elmidae,6.42,mm,0.000719586,CB
Burke,s2,Elmidae,5.28,cm,0.000393159,CB
Burke,s2,Elmidae,5.67,cm,0.000490076,CB
Lankey,s2,Elmidae,5.61,mm,0.000474218,CB
One Horse Creek,s2,Elmidae,3.13,mm,7.81E-05,CB
Lankey,s2,Elmidae,2.9,mm,6.16E-05,CB
Lankey,s2,Elmidae,6.12,mm,0.000620612,CB
One Horse Creek,s2,Elmidae,5.97,mm,0.000574774,CB
One Horse Creek,s2,Elmidae,4.27,mm,0.000203924,CB
One Horse Creek,s2,Elmidae,3.53,mm,0.000113215,CB
Murray,s2,Elmidae,8.07,mm,0.001459612,CB
Italian,s2,Elmidae,3.48,mm,0.00010833,CB
Italian,s2,Elmidae,4.26,mm,0.000202451,CB
Lankey,s2,Elmidae,6.36,mm,0.000698995,CB
Burke,s2,Elmidae,7.77,cm,0.001298274,CB
Lankey,s2,Elmidae,7.67,mm,0.001247302,CB
Lankey,s2,Elmidae,8.15,mm,0.001504817,CB
Burke,s2,Elmidae,2.29,mm,2.97E-05,CB
Italian,s2,Elmidae,3.95,mm,0.000160274,CB
One Horse Creek,s2,Elmidae,1.86,mm,1.56E-05,CB
Lankey,s2,Elmidae,7.08,mm,0.000973839,CB
Lankey,s2,Elmidae,5.77,mm,0.000517297,CB
Lankey,s2,Elmidae,6.76,mm,0.000844072,CB
One Horse Creek,s2,Elmidae,2.7,mm,4.94E-05,CB
Lankey,s2,Elmidae,3.18,mm,8.20E-05,CB
Italian,s2,Elmidae,6.11,mm,0.000617481,CB
Burke,s2,Elmidae,1.2,cm,4.03E-06,CB
Burke,s2,Elmidae,7.16,cm,0.001008267,CB
Lankey,s2,Elmidae,8.22,mm,0.001545141,CB
Lankey,s2,Elmidae,6.94,mm,0.00091552,CB
Italian,s2,Elmidae,3.47,mm,0.00010737,CB
Italian,s2,Elmidae,2.58,mm,4.29E-05,CB
Italian,s2,Elmidae,3.3,mm,9.19E-05,CB
Italian,s2,Elmidae,3.34,mm,9.54E-05,CB
Italian,s2,Elmidae,5.1,mm,0.000353176,CB
One Horse Creek,s2,Elmidae,7.52,mm,0.001173411,CB
Lankey,s2,Elmidae,3.63,mm,0.000123429,CB
Italian,s2,Elmidae,7.34,mm,0.001088721,CB
Italian,s2,Elmidae,6.79,mm,0.000855708,CB
Italian,s2,Elmidae,7.45,mm,0.001139965,CB
One Horse Creek,s2,Elmidae,4.89,mm,0.000310118,CB
One Horse Creek,s2,Elmidae,5.31,mm,0.000400107,CB
Lankey,s2,Elmidae,3.77,mm,0.00013875,CB
Lankey,s2,Elmidae,3.12,mm,7.73E-05,CB
One Horse Creek,s2,Elmidae,2.94,mm,6.43E-05,CB
Lankey,s2,Elmidae,7.91,mm,0.001371975,CB
Burke,s2,Elmidae,7.07,cm,0.000969593,CB
Burke,s2,Elmidae,7.48,cm,0.001154219,CB
Lankey,s2,Elmidae,5.74,mm,0.000509026,CB
Lankey,s2,Elmidae,4.21,mm,0.000195193,CB
Coorang,S2,Elmidae,2.27,mm,2.89E-05,CB
Burke,s2,Elmidae,1.92,mm,1.72E-05,CB
Chasm,s2,Elmidae,3.9,mm,0.000154084,CB
Italian,s2,Elmidae,5.75,mm,0.000511773,CB
Lankey,s2,Elmidae,7.27,mm,0.001056936,CB
Lankey,s2,Elmidae,4.5,mm,0.000239838,CB
One Horse Creek,s2,Elmidae,3.1,mm,7.58E-05,CB
Italian,s2,Elmidae,6.8,mm,0.000859611,CB
Lankey,s2,Elmidae,3.75,mm,0.000136486,CB
Coorang,S2,Elmidae,5.75,mm,0.000511773,CB
Coorang,S2,Elmidae,3.55,mm,0.00011521,CB
Lankey,s2,Elmidae,6.9,mm,0.000899303,CB
Lankey,s2,Elmidae,3.96,mm,0.000161532,CB
One Horse Creek,s2,Elmidae,7.43,mm,0.001130529,CB
Lankey,s2,Elmidae,7.61,mm,0.001217379,CB
Lankey,s2,Elmidae,3.7,mm,0.000130938,CB
Italian,s2,Elmidae,4.89,mm,0.000310118,CB
Burke,s2,Elmidae,5.06,cm,0.000344681,CB
Lankey,s2,Elmidae,6.95,mm,0.000919605,CB
Lankey,s2,Elmidae,5.55,mm,0.00045871,CB
Lankey,s2,Elmidae,4.62,mm,0.00026017,CB
Lankey,s2,Elmidae,3.56,mm,0.000116217,CB
Lankey,s2,Elmidae,4.23,mm,0.000198075,CB
Italian,s2,Elmidae,7.14,mm,0.000999584,CB
One Horse Creek,s2,Elmidae,2.68,mm,4.83E-05,CB
Burnett,s2,Elmidae,5.15,mm,0.000363992,CB
Italian,s2,Elmidae,2.68,mm,4.83E-05,CB
One Horse Creek,s2,Elmidae,4.73,mm,0.000279805,CB
Italian,s2,Elmidae,6.77,mm,0.000847939,CB
Italian,s2,Elmidae,6.69,mm,0.000817339,CB
Murray,s2,Elmidae,5.6,mm,0.000471609,CB
One Horse Creek,s2,Elmidae,4.07,mm,0.000175813,CB
Lankey,s2,Elmidae,6.23,mm,0.000655755,CB
Italian,s2,Elmidae,2.48,mm,3.80E-05,CB
Coorang,S2,Elmidae,3.81,mm,0.000143352,CB
Lankey,s2,Elmidae,6.48,mm,0.000740584,CB
Lankey,s2,Elmidae,6.28,mm,0.000672165,CB
Coorang,S2,Elmidae,2.83,mm,5.72E-05,CB
Lankey,s2,Elmidae,4.9,mm,0.000312083,CB
Italian,s2,Elmidae,6.02,mm,0.000589789,CB
Lankey,s2,Elmidae,5.85,mm,0.000539797,CB
One Horse Creek,s2,Elmidae,2.98,mm,6.71E-05,CB
One Horse Creek,s2,Elmidae,3.65,mm,0.000125543,CB
Coorang,S2,Elmidae,3.31,mm,9.28E-05,CB
Italian,s2,Elmidae,6.5,mm,0.000747674,CB
Lankey,s2,Elmidae,5.53,mm,0.000453618,CB
Lankey,s2,Elmidae,4.44,mm,0.000230087,CB
Kiwi,s2,Elmidae,1.64,mm,1.06E-05,CB
Burke,s2,Elmidae,1.11,mm,3.16E-06,CB
Lankey,s2,Elmidae,3.94,mm,0.000159023,CB
Murray,s2,Elmidae,1.54,mm,8.71E-06,CB
Lankey,s2,Elmidae,3.32,mm,9.37E-05,CB
Kiwi,s2,Elmidae,2.28,mm,2.93E-05,CB
Kiwi,s2,Elmidae,1.49,mm,7.86E-06,CB
Kiwi,s2,Elmidae,7.68,mm,0.001252337,CB
Kiwi,s2,Elmidae,2.56,mm,4.19E-05,CB
Kiwi,s2,Elmidae,2.18,mm,2.55E-05,CB
One Horse Creek,s2,Elmidae,4.55,mm,0.000248174,CB
One Horse Creek,s2,Empididae,8.57,mm,0.000815315,P
Burnet Tributary,s2,Empididae,3.12,mm,0.000231849,P
One Horse Creek,s2,Empididae,3.51,mm,0.000268451,P
Stream Y,s2,Empididae,1.55,mm,9.71E-05,P
Stream Y,s2,Empididae,2.44,mm,0.000170741,P
Lankey,s2,Empididae,2.48,mm,0.000174231,P
Burnet Tributary,s2,Empididae,3.84,mm,0.000300214,P
Stream Y,s2,Empididae,1.18,mm,6.91E-05,P
Stream Y,s2,Empididae,2.15,mm,0.000145865,P
Burnet Tributary,s2,Empididae,3.33,mm,0.000251427,P
Stream Y,s2,Empididae,1.26,mm,7.50E-05,P
Stream Y,s2,Empididae,1.24,mm,7.35E-05,P
Burnet Tributary,s2,Empididae,3.17,mm,0.000236483,P
One Horse Creek,s2,Empididae,3.02,mm,0.000222638,P
Coorang,S2,Empididae,2.03,mm,0.000135803,P
Stream Y,s2,Empididae,1.97,mm,0.000130826,P
Burnet Tributary,s2,Empididae,3.42,mm,0.000259912,P
Stream Y,s2,Empididae,1.38,mm,8.40E-05,P
Burnett,s2,Empididae,9.26,mm,0.000897797,P
One Horse Creek,s2,Empididae,4.41,mm,0.000356644,P
Lankey,s2,Empididae,1.89,mm,0.000124247,P
Stream Y,s2,Empididae,1.1,mm,6.33E-05,P
Burnett,s2,Empididae,1.52,mm,9.47E-05,P
One Horse Creek,s2,Empididae,3.87,mm,0.000303136,P
Stream Y,s2,Empididae,2.15,mm,0.000145865,P
One Horse Creek,s2,Empididae,3.83,mm,0.000299241,P
Stream Y,s2,Empididae,1.27,mm,7.58E-05,P
Coalbrookedale,s2,Empididae,2.62,mm,0.000186555,P
Stream Y,s2,Empididae,2.72,mm,0.000195457,P
Coorang,S2,Empididae,2.11,mm,0.000142495,P
Stream Y,s2,Empididae,1.59,mm,0.0001002,P
Stream Y,s2,Empididae,1.15,mm,6.70E-05,P
Stream Y,s2,Empididae,1.56,mm,9.79E-05,P
Stream Y,s2,Empididae,1.42,mm,8.70E-05,P
Stream Y,s2,Empididae,1.77,mm,0.000114507,P
Burnet Tributary,s2,Empididae,2.54,mm,0.000179493,P
Coorang,S2,Empididae,3.75,mm,0.000291483,P
Stream X,s2,Ephemeroptera,1.2,mm,1.57E-05,NA
Burnett,s2,Eriopterini,5.71,mm,0.000491886,CB
Lankey,s2,Eriopterini,12.72,mm,0.0013328,CB
Burnett,s2,Eriopterini,28.33,mm,0.003610369,CB
One Horse Creek,s2,Helicopsyche,1.4,mm,1.70E-05,CB
Italian,s2,Helicopsyche,0.7,mm,3.14E-06,CB
One Horse Creek,s2,Helicopsyche,1.54,mm,2.15E-05,CB
One Horse Creek,s2,Helicopsyche,1.51,mm,2.04E-05,CB
One Horse Creek,s2,Helicopsyche,1.44,mm,1.82E-05,CB
One Horse Creek,s2,Helicopsyche,1.31,mm,1.45E-05,CB
Italian,s2,Helicopsyche,2.02,mm,4.15E-05,CB
One Horse Creek,s2,Hydraenidae,1.97,mm,0.001197795,CB
One Horse Creek,s2,Hydraenidae,2.24,mm,0.001812992,CB
One Horse Creek,s2,Hydraenidae,1.96,mm,0.001178284,CB
Italian,s2,Hydraenidae,1.86,mm,0.000995075,CB
Italian,s2,Hydraenidae,2.01,mm,0.001278069,CB
Coorang,S2,Hydraenidae,1.88,mm,0.001030019,CB
Italian,s2,Hydraenidae,2.21,mm,0.001735796,CB
Lankey,s2,Hydraenidae,2.06,mm,0.001383539,CB
One Horse Creek,s2,Hydraenidae,1.64,mm,0.000662877,CB
Lankey,s2,Hydraenidae,2.19,mm,0.001685612,CB
Lankey,s2,Hydraenidae,2.14,mm,0.001564547,CB
One Horse Creek,s2,Hydraenidae,1.57,mm,0.000575835,CB
One Horse Creek,s2,Hydraenidae,1.84,mm,0.000960957,CB
One Horse Creek,s2,Hydraenidae,2.18,mm,0.001660899,CB
One Horse Creek,s2,Hydraenidae,2.29,mm,0.001946863,CB
Coorang,S2,Hydraenidae,2.27,mm,0.001892524,CB
One Horse Creek,s2,Hydraenidae,2.31,mm,0.00200227,CB
One Horse Creek,s2,Hydraenidae,1.81,mm,0.000911307,CB
Italian,s2,Hydraenidae,2.1,mm,0.001472124,CB
Lankey,s2,Hydraenidae,2.1,mm,0.001472124,CB
Lankey,s2,Hydraenidae,2.26,mm,0.001865751,CB
Lankey,s2,Hydraenidae,2.2,mm,0.001710577,CB
Italian,s2,Hydraenidae,2.1,mm,0.001472124,CB
Italian,s2,Hydraenidae,2.23,mm,0.001787002,CB
One Horse Creek,s2,Hydraenidae,2.31,mm,0.00200227,CB
Lankey,s2,Hydraenidae,2.12,mm,0.00151785,CB
Lankey,s2,Hydraenidae,2.14,mm,0.001564547,CB
Lankey,s2,Hydraenidae,2.27,mm,0.001892524,CB
Kiwi,s2,Hydraenidae,1.84,mm,0.000960957,CB
Italian,s2,Hydraenidae,2.18,mm,0.001660899,CB
Lankey,s2,Hydraenidae,2.38,mm,0.002204763,CB
Italian,s2,Hydraenidae,2.35,mm,0.002116331,CB
Lankey,s2,Hydraenidae,2.19,mm,0.001685612,CB
Italian,s2,Hydraenidae,2.2,mm,0.001710577,CB
Italian,s2,Hydraenidae,2.07,mm,0.00140533,CB
Coorang,S2,Hydraenidae,2.39,mm,0.002234798,CB
Italian,s2,Hydraenidae,2.17,mm,0.001636438,CB
Lankey,s2,Hydraenidae,1.84,mm,0.000960957,CB
Italian,s2,Hydraenidae,2.15,mm,0.001588263,CB
Lankey,s2,Hydraenidae,2.41,mm,0.002295713,CB
Lankey,s2,Hydraenidae,1.64,mm,0.000662877,CB
Lankey,s2,Hydraenidae,2.12,mm,0.00151785,CB
Lankey,s2,Hydraenidae,2.33,mm,0.002058755,CB
Lankey,s2,Hydraenidae,2.18,mm,0.001660899,CB
Lankey,s2,Hydraenidae,2.15,mm,0.001588263,CB
Lankey,s2,Hydraenidae,2.4,mm,0.002265114,CB
Italian,s2,Hydraenidae,2.11,mm,0.001494866,CB
Italian,s2,Hydraenidae,2.03,mm,0.001319565,CB
Italian,s2,Hydraenidae,2.05,mm,0.001361982,CB
Lankey,s2,Hydraenidae,2.42,mm,0.002326596,CB
Lankey,s2,Hydraenidae,2.06,mm,0.001383539,CB
Lankey,s2,Hydraenidae,2.18,mm,0.001660899,CB
Lankey,s2,Hydraenidae,2.3,mm,0.001974433,CB
Lankey,s2,Hydraenidae,2.25,mm,0.001839241,CB
Burke,s2,Hydraenidae,2.11,cm,0.001494866,CB
Italian,s2,Hydraenidae,1.93,mm,0.001121069,CB
Lankey,s2,Hydraenidae,2.3,mm,0.001974433,CB
Lankey,s2,Hydraenidae,2.23,mm,0.001787002,CB
Lankey,s2,Hydraenidae,2.24,mm,0.001812992,CB
Italian,s2,Hydraenidae,2.11,mm,0.001494866,CB
Lankey,s2,Hydraenidae,2.1,mm,0.001472124,CB
Lankey,s2,Hydraenidae,2.27,mm,0.001892524,CB
Sullivan East,s2,Hydraenidae,2.26,mm,0.001865751,CB
Lankey,s2,Hydraenidae,2.09,mm,0.001449621,CB
Lankey,s2,Hydraenidae,2.19,mm,0.001685612,CB
Lankey,s2,Hydraenidae,1.99,mm,0.001237483,CB
Lankey,s2,Hydraenidae,1.92,mm,0.001102432,CB
Lankey,s2,Hydraenidae,2.2,mm,0.001710577,CB
Lankey,s2,Hydraenidae,1.95,mm,0.001158994,CB
Lankey,s2,Hydraenidae,2.15,mm,0.001588263,CB
Lankey,s2,Hydraenidae,2.07,mm,0.00140533,CB
Italian,s2,Hydraenidae,2.41,mm,0.002295713,CB
Italian,s2,Hydraenidae,1.98,mm,0.001217527,CB
Lankey,s2,Hydraenidae,2.46,mm,0.002452997,CB
Coorang,S2,Hydrobiosella,3.61,mm,0.000170952,P
Coorang,S2,Hydrobiosella,8.11,mm,0.001228291,P
Burke,s2,Hydrobiosella,7.36,mm,0.00096967,P
Coorang,S2,Hydrobiosella,1.4,mm,1.70E-05,P
Coorang,S2,Hydrobiosella,4.4,mm,0.000276867,P
Coorang,S2,Hydrobiosella,5.19,mm,0.000413996,P
Burnett,s2,Hydrobiosella,4.48,mm,0.000289292,P
Coorang,S2,Hydrobiosella,4.09,mm,0.000231721,P
Coorang,S2,Hydrobiosella,10.72,mm,0.002423982,P
Coorang,S2,Hydrobiosella,3.01,mm,0.000109785,P
Lankey,s2,Hydrobiosella,5.65,mm,0.000509159,P
Coorang,S2,Hydrobiosella,4.57,mm,0.000303657,P
Burnett,s2,Hydrobiosella,3.84,mm,0.000198714,P
Coorang,S2,Hydrobiosella,3.95,mm,0.000212869,P
Burnett,s2,Hydrobiosella,4.65,mm,0.000316771,P
Burnett,s2,Hydrobiosella,2.54,mm,7.26E-05,P
Burnett,s2,Hydrobiosella,2.54,mm,7.26E-05,P
Coorang,S2,Hydrobiosella,7.41,mm,0.000985798,P
Coorang,S2,Hydrobiosella,10.98,mm,0.002569723,P
Burnett,s2,Hydrobiosella,3.07,mm,0.000115193,P
Lankey,s2,Hydrobiosis,6.41,mm,0.000338997,P
Italian,s2,Hydrobiosis,5.27,mm,0.000219383,P
Lankey,s2,Hydrobiosis,2.37,mm,3.72E-05,P
Burke,s2,Hydrobiosis,4.41,mm,0.000147661,P
Lankey,s2,Hydrobiosis,7.08,mm,0.000422804,P
Burke,s2,Hydrobiosis,2.71,mm,5.00E-05,P
Italian,s2,Hydrobiosis,13.21,mm,0.001690697,P
Lankey,s2,Hydrobiosis,10.6,mm,0.001036645,P
