site,sampling_method,sample,sampling_area,organism_group,taxon,body_mass,body_length,body_weight_units,body_length_units,count,multiplier
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,8.85e-5,3.25,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.35e-5,2.1,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.85453e-4,4.78,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.83644e-4,4.77,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.71335e-4,4.04,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Aoteapsyche,5.75e-6,1.32,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Aoteapsyche,4.64e-6,1.23,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.42273e-4,3.8,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.07e-5,1.62,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,7.01e-5,3.01,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Aoteapsyche,4.93e-5,2.68,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Aoteapsyche,3.47491e-4,5.1,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.26954e-4,3.66,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.78e-5,2.22,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.88e-5,1.95,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.19728e-4,3.59,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.96466e-4,4.84,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.67e-5,2.19,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.32893e-4,4.47,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,7.08e-5,3.02,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.01e-5,1.59,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,2.81843e-4,4.76,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,1.55144e-4,3.91,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,8.24588e-4,6.78,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Aoteapsyche,5.77728e-4,6.03,g,mm,1,16.666666666666668
Chasm,surber,1,0.06,macroinvertebrate,Aphrophila,4.73e-5,1.97,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,8.95e-5,3.19,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,7.19e-5,2.94,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Archichauliodes,2.43e-5,1.96,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,9.02721e-4,7.56,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,1.1563e-4,3.51,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,3.8317e-4,5.49,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,0.004316831,13.56,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Archichauliodes,2.3e-5,1.92,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,8.67969e-4,7.45,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Archichauliodes,2.53e-5,1.99,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,1.10412e-4,3.45,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,0.005223146,14.56,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,0.00398415,13.16,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,5.37623e-4,6.23,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,2.02904e-4,4.33,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Archichauliodes,4.17751e-4,5.67,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,8.15e-5,3.08,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,1.3804e-4,3.75,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,0.0047837,14.09,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Archichauliodes,0.002808926,11.55,g,mm,1,16.666666666666668
Sullivan West,surber,1,0.06,macroinvertebrate,Austroclima,9.05053e-4,5.63,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Austroperla,1.47294e-4,3.03,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austroperla,3.93e-5,1.82,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austroperla,2.86e-5,1.61,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Austroperla,2.68e-5,1.57,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austroperla,2.68462e-4,3.82,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austroperla,2.72119e-4,3.84,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,1.32e-5,1.27,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,2.39e-5,1.62,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,3.88e-5,1.98,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,1.68e-5,1.4,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,6.06e-5,2.38,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,3.79525e-4,5.08,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.27e-5,1.25,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.03515e-4,2.97,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,1.35e-5,1.28,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,9.85e-5,2.91,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Austrosimulium,6.56e-5,2.46,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,3e-5,1.78,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.48e-5,1.33,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,2.61e-5,1.68,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,2.88e-5,1.75,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,1.92e-5,1.48,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.79e-5,1.44,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,2.05e-5,1.52,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,3.38e-5,1.87,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.48e-5,1.33,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.3e-5,1.26,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,4.63e-5,2.13,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.25882e-4,3.22,g,mm,1,16.666666666666668
Sullivan East,surber,1,0.06,macroinvertebrate,Austrosimulium,3.13e-6,0.7,g,mm,1,16.666666666666668
Chasm,surber,1,0.06,macroinvertebrate,Austrosimulium,1.25e-5,1.24,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.08e-5,1.53,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.61e-5,1.68,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Austrosimulium,3.25e-5,1.84,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,5.63e-5,2.31,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.20279e-4,3.16,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,5.81e-5,2.34,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,8.82e-5,2.78,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,3.47e-6,0.73,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,1.61596e-4,3.57,g,mm,1,16.666666666666668
Chasm,surber,1,0.06,macroinvertebrate,Austrosimulium,4.9e-5,2.18,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,7.02e-5,2.53,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,1.25e-5,1.24,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,8.29e-5,2.71,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,3.90467e-4,5.14,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,4.26325e-4,5.33,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.46e-5,1.64,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,4.74e-5,2.15,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,2.21932e-4,4.07,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,1.64903e-4,3.6,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,9.77e-6,1.12,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.94002e-4,3.85,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,7.23e-5,2.56,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,2.68e-5,1.7,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Austrosimulium,3.32529e-4,4.81,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,6.5e-5,2.45,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.9534e-4,4.58,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,3.39262e-4,4.85,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.28e-5,1.59,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,3.52967e-4,4.93,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,2.54947e-4,4.31,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,6.5e-5,2.45,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,1.10394e-4,3.05,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,4.32e-5,2.07,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.74e-5,1.42,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,7.43e-5,2.59,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,3.29192e-4,4.79,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,9.37e-5,2.85,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.02e-5,1.14,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,5.52e-5,2.29,g,mm,1,16.666666666666668
Coorang,surber,1,0.06,macroinvertebrate,Austrosimulium,1.12154e-4,3.07,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.25e-5,1.24,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.11e-5,1.54,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.38e-5,1.29,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.46e-5,1.64,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.33586e-4,3.3,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,2.96903e-4,4.59,g,mm,1,16.666666666666668
Chasm,surber,1,0.06,macroinvertebrate,Austrosimulium,1.04e-5,1.15,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Austrosimulium,2.46e-5,1.64,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.25e-5,1.58,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.64e-5,1.69,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.54033e-4,3.5,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.35e-5,1.61,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.23e-5,1.23,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.42e-5,1.63,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,2.28e-5,1.59,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,3.33e-5,1.86,g,mm,1,16.666666666666668
Kiwi,surber,1,0.06,macroinvertebrate,Austrosimulium,2.83008e-4,4.5,g,mm,1,16.666666666666668
Burnet Tributary,surber,1,0.06,macroinvertebrate,Austrosimulium,2.1669e-4,4.03,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.89e-5,1.47,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.38e-5,1.29,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Austrosimulium,1.83e-5,1.45,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.84595e-4,4.45,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.2488e-4,4.04,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.77957e-4,3.67,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.83922e-4,3.72,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,8.44e-6,1.05,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.61868e-4,3.53,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.5e-5,1.33,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.26238e-4,4.05,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.22e-5,1.22,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.5e-5,1.33,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,3.06904e-4,4.59,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.44341e-4,4.18,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,3.81e-5,1.95,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.394e-4,3.32,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,6.28e-6,0.93,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,3.26822e-4,4.71,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.97222e-4,4.53,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.96201e-4,3.82,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.27602e-4,4.06,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,5.04e-6,0.85,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.28414e-4,3.21,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.68653e-4,3.59,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.44341e-4,4.18,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,3.89184e-4,5.06,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,3.62e-5,1.91,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Beraeoptera,1.19e-5,1.21,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.35884e-4,4.12,g,mm,1,16.666666666666668
Stream X,surber,1,0.06,macroinvertebrate,Beraeoptera,3.01e-5,1.77,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.37e-5,1.28,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.93708e-4,3.8,g,mm,1,16.666666666666668
Murray,surber,1,0.06,macroinvertebrate,Beraeoptera,1.32e-5,1.26,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Beraeoptera,7.31e-6,0.99,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Beraeoptera,7.31e-6,0.99,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,1.24e-5,1.23,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Beraeoptera,2.34491e-4,4.11,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Ceratopogonidae,3.24729e-4,4.09,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Ceratopogonidae,5.03706e-4,5.82,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Ceratopogonidae,2.87618e-4,3.71,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Ceratopogonidae,2.84727e-4,3.68,g,mm,1,16.666666666666668
Murray,surber,1,0.06,macroinvertebrate,Ceratopogonidae,3.01187e-4,3.85,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Ceratopogonidae,3.13896e-4,3.98,g,mm,1,16.666666666666668
Mine,surber,1,0.06,macroinvertebrate,Ceratopogonidae,2.44867e-4,3.26,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Ceratopogonidae,1.00985e-4,1.6,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Ceratopogonidae,3.56644e-4,4.41,g,mm,1,16.666666666666668
Murray,surber,1,0.06,macroinvertebrate,Ceratopogonidae,2.98269e-4,3.82,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Ceratopogonidae,2.66549e-4,3.49,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Ceratopogonidae,3.11934e-4,3.96,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Ceratopogonidae,1.66398e-4,2.39,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Ceratopogonidae,2.69403e-4,3.52,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Ceratopogonidae,2.29078e-4,3.09,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.58142e-4,2.11,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,8.1e-5,1.65,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,4.58355e-4,3.12,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,9.07e-5,1.72,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,3.56e-5,1.22,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.48154e-4,2.06,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,3.33e-5,1.19,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,9.96e-5,1.78,g,mm,1,16.666666666666668
One Horse Creek,surber,1,0.06,macroinvertebrate,Chironominae,9.44642e-4,4.07,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,5.07918e-4,3.24,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,1.42e-5,0.87,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,1.01092e-4,1.79,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,7.71e-5,1.62,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,1.36706e-4,2,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,1.68547e-4,2.16,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Chironominae,3.72e-5,1.24,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,1.62254e-4,2.13,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Chironominae,5.08e-5,1.39,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,7.45e-5,1.6,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,5.28e-5,1.41,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.24077e-4,1.93,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.189e-4,1.9,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.10579e-4,1.85,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.10579e-4,1.85,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.13862e-4,1.87,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,6.6e-5,1.53,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,9.96e-5,1.78,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.31199e-4,1.97,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.70678e-4,2.17,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.36706e-4,2,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.17205e-4,1.89,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.13862e-4,1.87,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.77174e-4,2.2,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,5.59e-5,1.44,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,2.02324e-4,2.31,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,2.09553e-4,2.34,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,5.3833e-4,3.31,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.79374e-4,2.21,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.77174e-4,2.2,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,1.8159e-4,2.22,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,2.56363e-4,2.52,g,mm,1,16.666666666666668
Charming,surber,1,0.06,macroinvertebrate,Chironominae,6.71e-5,1.54,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,2.40095e-4,2.46,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,3.18e-5,1.17,g,mm,1,16.666666666666668
Coal,surber,1,0.06,macroinvertebrate,Chironominae,2.2196e-4,2.39,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,8.23e-5,1.66,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,2.84994e-4,2.62,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,1.10579e-4,1.85,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,3.00035e-4,2.67,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,1.15526e-4,1.88,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,2.32212e-4,2.43,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Chironominae,8.1e-5,1.65,g,mm,1,16.666666666666668
